image_path,model_output
/teamspace/studios/this_studio/train/india_news_p000009.jpg,"KARGIL, from page 3

and the print media, in fully informing and mobilizing public opinion, was an invaluable part of the total national effort to meet the challenge of Kargil.

Why did Pakistan undertake such an ill-conceived misadventure? Perhaps, they thought that they could translate the advantage of tactical surprise into a strategic gain by bringing about a defacto realignment of the LoC, in the region, thus rendering the Srinagar-Leh National Highway vulnerable. They were wrong. They miscalculated India's resolve, they did not comprehend the sense of national outrage at this blatant breach of trust, the sheer motivation of the Indian soldiers and the leadership quality of the Indian Army officers who led from the front.

Perhaps, Pakistan calculated on provoking India into an escalation. They were wrong again because the decision of not crossing the LoC was taken early and maintained scrupulously, in the face of high casualties and even when the decision to employ air power was taken. The area of conflict was not expanded. Pakistan having disowned its troops as ""freedom fighters"", could hardly thereafter have opened up a new front, to ease pressure in Kargil.

What of the future? Looking beyond Kargil provides us an opportunity to renew our faith in ourselves, our society, our policy and our nation. It compels us to look ahead in all fields of national endeavour but particularly, in the spheres of national security and foreign policy. One simple message emanating from Kargil is that adequate resources have to be made available for national defence, that the kind of relegation of defence needs that we witnessed in the late eighties and nineties is unsound policy, that technological upgradation cannot be postponed, that the nation must always think of the welfare of those who are in the first rank of its defence.

Kargil has many pointers for our foreign policy and diplomacy too. As in the present instance, we should always be ready to engage with the world as full and responsible members of the international community, but, of course, keeping our national priorities and interests as the guiding principle; we ought to have no reluctance, leave alone fear, in engaging with the world on any issue. Indeed, we serve the national interest when we engage the world on the basis of equality and mutual respect. Such engagement is the very substance of diplomacy. That is not any internationalization of an issue. Nor does it imply mediation or any acceptance of intermediaries.

Issues have to be addressed bilaterally between concerned countries, and in the case of India and Pakistan, that is what the Lahore process is all about. We would like to renew that process and we would like Pakistan to facilitate a resumption of the process, by reaffirming the inviolability and sanctity of the Line of Control. Clearly, a sponsorship of terrorism across the Line of Control, or elsewhere, is a violation of the Line of Control, as indeed of Simla Agreement and Lahore Declaration. There is a need, for Pakistan, to abjure sponsoring, aiding or abetting cross-border terrorism. These are not any pre-conditions for dialogue. We are after all, the initiators of this dialogue process and our commitment to it is firm and abiding. But it is only right for our nation, at this juncture, to expect that Pakistan will repair the damage that it has done to trust, that it demonstrates this through concrete and tangible steps. Trust is not built by engaging in dialogue in winter and committing aggression in summer. Continuous calls for Jihad can also hardly be read as messages for dialogue and peace. And it is in this vein that I suggest that high pitched propaganda against India also does not inspire confidence in Pakistan's interest in dialogue.

I would venture to suggest that Pakistan, too, has to come to terms with its history, as indeed with its geography. It has to realize that there simply is no military solution to what it presumably is its locus-standii in Jammu and Kashmir. It is, of course, for Pakistan to determine its priorities but fomenting religious fundamentalism can hardly be employed as a tool against want and poverty. India recognizes the permanence of the sovereign state of Pakistan and that is final. While India remains ready for dialogue, the pace at which it can move forward will depend entirely on when and how the state of Pakistan, and what it has now become, permits it to do so.

Our foreign policy has not been fixated on Pakistan, but that has been a significant preoccupation"
/teamspace/studios/this_studio/train/india_news_p000105.jpg,"NEWS IN BRIEF (Continued from page 11)

of Information Technology (MIT) has launched a program ""Operation Knowledge"" to be implemented by June 2001. The Ministry has begun preparing a blueprint on finding out ways and means to meet the demand for Indian Info Tech professionals and a draft would be ready within a month, Minister for Information Technology Pramod Mahajan has said. The draft, which would be referred to the Ministries of Human Resources Development and Finance, would be submitted to the Prime Minister by the end of this year after incorporating inputs from these ministries he said. According to MIT projections, there would be a demand for 2.2 million skilled manpower in the software sector by 2008, while there would be direct employment opportunities for 1.6 million professionals in the hardware sector. Additionally, there would be indirect employment opportunities for 3.2 million personnel in the hardware sector by the same period, taking the total global demand for Indian IT professionals to seven million. Mahajan said the operation knowledge would be incorporated in the next Budget providing enough funds for implementation by June 2001.

Government to prepare minimum Agenda for E-Governance

In a bid to push e-governance within the government, the High Powered Committee on Improving Administrative Efficiency using IT would prepare a minimum agenda for e-governance within a month, Cabinet Secretary Prabhat Kumar said. ""The Committee would prepare a transparent, efficient agenda for e-governance including methods to automate government-citizen interface,"" Kumar said. He said the objective of the minimum agenda would be to serve the two-way process of evolving an efficient network- ing between government departments and bring about transparency in Government functioning. The thrust of the agenda would be to operationalize the IT services within government departments, he said adding the committee would face no hitch from any of the concerned ministries including the ministry of Finance. ""If the expenditure of the agenda crosses the earmarked budget, the High Powered Committee would also consider providing additional funds,"" Kumar said. Speaking on the occasion, Minister of State for Planning and Program Implementation Arun Shourie said to make e-governance a success, the committee should take initiatives to start online transactions so that public could directly deal with various government departments.

EMBASSY OF INDIA

Press & Information

2107 Massachusetts Avenue, NW Washington, DC 20008

ADDRESS SERVICE REQUESTED

University of Virginia

Alderman Library-Serials Periodicals

Charlottesville, VA 22903-2498"
/teamspace/studios/this_studio/train/india_news_p000096.jpg,"PRESS MONITOR

(Continued from page 14)

sary of the Shakti tests, India has taken the lead to put forward pragmatic proposals to harmonise the concerns of the NPT-community with the long-term goals of nuclear disarmament. External affairs minister Jaswant Singh has timed his proposals in Parliament to prod the nations now assembled in New York for the first quinquennial review conference of the Non-Proliferation Treaty after the legitimisation of nuclear weapons in 1995. New Delhi’s aim is to stimulate some fresh thinking on the issue. Mr Singh emphasised that India would not give up its nuclear arsenal so long as the five nuclear weapon nations keep theirs; whether the NPT nations acknowledge India’s status as a weapons nation or not will make no difference to the effectiveness and significance of the capability. The NPT community has run out of ideas and is dangerously poised to unleash a new arms race; the US proposal to initiate a national missile defence programme will have adverse implications for the entire arms control structure. The Indian foreign minister has offered a step-by-step approach towards fulfilling the obligations under Article VI of the NPT to achieve ultimate nuclear disarmament.

Editorial, Times of India  
May 11, 2000

True Confessions

The U.S. state department’s assessment in its annual report on international terrorism shifting the hub of terrorism from West Asia to the Pakistan-Afghanistan region should not come as a surprise. Only recently, U.S. Secretary of State Madeline Albright acknowledged the short-sightedness of supporting Saddam Hussein in his aggression against Iran; thanks to the U.S. intervention in Iran in 1953, that country had to bear Shah’s tyranny for 25 years. President Clinton during his trip to Bangladesh regretted that its struggle for freedom did not get the deserved support for many nations. He was no doubt referring impliedly to the U.S. Now a decade after Pakistan unleashed terrorism in this region and started to Talibanise Afghanistan, the U.S. has come round to the view that this region is the focal point of international terrorism fuelled by religious extremism and narcotics traffic.

Editorial, Times of India  
May 3, 2000

Patent excuse

Everyone has a right over the knowledge they create. Which is not the same thing as having proprietorial rights over a traditional knowledge that already exists.

Unfortunately, the patent regime under the auspices of the WTO has failed to distinguish the two. The wrangle over them is a typical example of the problems that are being faced. The products of this plant have been used in India down the ages for medicinal and other purposes. But that has not stopped over three dozen American companies from rushing to the patent office to register their proprietorial rights over using them in some or other form.

The European Patent Office rejected one such “neem patent” granted to an American company earlier this week. This should help draw attention to some of the injurious aspects of the existing regime. While the verdict should be welcome news for all users of traditional knowledge in societies such as India, it must be borne in mind that it has taken an India-based NGO four years to make its case before the EPO on this issue. As far as the present patent system goes, the dice are loaded against traditional societies, most of which are struggling with their developmental problems.

Editorial, Hindustan Times  
May 13, 2000

Back to the future

Gradual restoration of Indo-Russian relations to the levels which existed between India and the Soviet Union is a strategically desirable long-term objective. While forging such an equation with Russia, India has to calibrate its relations with the U.S. and China in a manner where India retains her independent position and freedom of options in dealing with the U.S., China and Russia.

The long-term predication on which India should structure relations with Russian Federation is that if Russia re-consolidates itself and becomes stable politically and economically, it will remain endowed with nearly 70 per cent of the resources, man-power and technological capacities of the former Soviet Union. Russia’s demographic and geo-territorial characteristics make it a power to reckon with in Eurasian land mass. As far as India is concerned, Russia has an interest in balancing the influence of the U.S. and extremist Islamic nations in the Asian region. Ivanov’s visit affirms that on this objective Russian and Indian interests converge. The revival of Indo-Russian connections is based on this convergence of long-term interests of both the countries.

J.N. Dixit - Hindustan Times  
May 10, 2000

---

INDIA NEWS • May-June 2000  
15"
/teamspace/studios/this_studio/train/india_news_p000067.jpg,"INDI-A-U.S. RELATIONS (Continued from page 1) In the new century, India and the United States will be partners in peace, with a common interest in and complementary responsibility for ensuring regional and international security. We will engage in regular consultations on, and work together for, strategic stability in Asia and beyond. We will bolster joint efforts to counter terrorism and meet other challenges to regional peace. We will strengthen the international security system, including in the United Nations, and support the United Nations in its peacekeeping efforts. We acknowledge that tensions in South Asia can only be resolved by the nations of South Asia. India is committed to enhancing cooperation, peace and stability in the region. India and the United States share a commitment to reducing and ultimately eliminating nuclear weapons, but we have not always agreed on how to reach this common goal. The United States believes India should forgo nuclear weapons. India believes that it needs to maintain a credible minimum nuclear deterrent in keeping with its own assessment of its security needs. Nonetheless, India and the U.S. are prepared to work together to prevent the proliferation of nuclear weapons and their means of delivery. To this end, we will persist with and build upon the productive bilateral dialogue already underway. We reaffirm our respective voluntary commitments to forgo further nuclear explosive tests. We will work together and with others for an early commencement of negotiations on a treaty to end the production of fissile materials for nuclear weapons. We have both shown strong commitments to export controls, and will continue to strengthen them. We will work together to prevent the spread of dangerous technologies. We are committed to build confidence and reduce the chances of miscalculation. We will pursue our security needs in a restrained and responsible manner, and will not engage in nuclear and missile arms races. We will seek to narrow our differences and increase mutual understanding on non-proliferation and security issues. This will help us to realize the full potential of Indo-U.S. relations and contribute significantly to regional and global security. The true measure of our strength lies in the ability of our people to shape their destiny and to realize their aspirations for a better life. That is why the United States and India are and will be allies in the cause of democracy. We will share our experience in nurturing and strengthening democratic institutions the world over and fighting the challenge to democratic order from forces such as terrorism. We will cooperate with others to launch an international Community of Democracies this year. The United States applauds India’s success in opening its economy, its achievements in science and technology, its commitment to a new wave of economic expansion and reform, and its determination to bring the benefits of economic growth to all its people. Our nations pledge to reduce impediments to bilateral trade and investment and to expand commerce between us, especially in the emerging knowledge-based industries and high-technology areas. We will work together to preserve stability and growth in the global economy as well. And we will join in an unrelenting battle against poverty in the world, so that the promise of a new economy is felt everywhere and no nation is left behind. That is among the fundamental challenges of our time. Opening trade and resisting protectionism are the best means for meeting it. We support an open, equitable and transparent rule-based multilateral trading system, and we will work together to strengthen it. We agree that developed countries should embrace policies that offer developing countries the opportunity to grow, because growth is the key to rising incomes and rising standards. At the same time, we share the conviction that human development also requires empowerment of people and availability of basic freedoms. As leaders in the forefront of the new high-technology economy, we recognize that countries can achieve robust economic growth while protecting the environment and taking action to combat climate change. We will do our part to meet the global environmental challenges, including climate change and the impacts of air and water pollution on human health. We also pledge a common effort to battle the infectious diseases that kill people and retard progress in so many countries. India is at the forefront of the global effort that has brought us to the threshold of the eradication of polio. With leadership, joint research, and application of modern science, we can and will do the same for the leading killers of our time, including AIDS, malaria and tuberculosis. We are proud of the cooperation between Indians and Americans in advancing frontiers of knowledge. But even as we unravel the mysteries of time and space, we must continue to apply our knowledge to older challenges: eradicating human suffering, disease and poverty. In the past, our cooperation helped ease mass hunger in the world. In the future, it will focus as well on the development of clean energy, health, and education. Our partnership is not an end in itself, but a means to all these ends. And it is reinforced by the ties of scholarship, commerce, and increasingly of kinship among our people. The industry, enterprise and cultural contributions of Americans of Indian heritage have enriched and enlivened both our societies."
/teamspace/studios/this_studio/train/india_news_p000017.jpg,"PRIME MINISTER'S ADDRESS

from page 11

lar principle of Sarva Panth Samabhav, fully gar- antes the religious freedom of all communities. It is a matter of immense pride for India that all the religions of the world have a harmonious co-existence here. Unity in Diversity is our priceless heri- age.

It is also a matter of much satisfaction that the past year has seen a record low in communal violence.

India is the largest democracy in the world. The tradition of democracy in our country is very old. When this Century opened, democracy was the preserve of just a handful of countries, and even in them it was limited to small sections of the people. Today there are just a handful who are still out of the pale of democracy. There is scarcely a country whose people do not aspire to it.

Come, let us strengthen Indian democracy. Let us make it an ideal for other countries of the world. Let us transform our political democracy into economic and social democracy.

Come, let us make India a nation of high achievers — in every sphere. In business and economy, in education, in science and technology, in arts and culture, and also in sports. Let us make India synonymous with ""achievement"", achievement of the kind that can be beheminded globally. All of us are heartened by what our young men and women have achieved in recent times. The success stories of young Indians working abroad are making head- lines almost every day. If young Indians can script such shining successes abroad, why shouldn't we create conditions for them to do so right here?

Come let us together build a Parishram Bharat, a Parakramli Bharat, a Vijayli Bharat.

To realize this vision, let us step out of the swamp of negativity.

Let us not be obsessed with the past. Face the future. March with confidence towards the goal. Turn from problems — to solutions.

Today, when the 20th century is coming to an end, and the 21st century is knocking at our doorsteps, let us draw inspiration from our glorious past and resolve to build an even more glorious future.

We are inheritors of an ageless culture and a proud civilization. Greatness is our past — and also our future.

Come, let us make good use of the natural and human resources of our Motherland, Bharat and make the 21st century, India's century.

Come, let all of us together raise our voice in saying:

Jai Hind,
Jai Hind,
Jai Hind.

12 INDIA NEWS • August 11, 1999

Excerpts from Ambassador Naresh Chandra's Chat on Rediff on the Net — August 11, 1999

Q. ""Dear Mr. Chandra, congratulations to you and your staff at Washington, DC for doing such a wonderful job in presenting India's case during the Kargil crisis. What do you think the NRI community in the US should do to better represent India?""

A. ""Thank you for your good wishes. People of Indian origin and NRIs are doing a great job and all I can suggest is that all should keep themselves informed and interact meaningfully with our American friends to point out areas of mutual interest and concerns. This way we can utilize Indo-US relationships for the benefit of the South Asia region as a whole.""

Q. ""Hello Mr. Chandra, hearty congratulations to you on a job well done. Sir, what repercussions do you see to India downing a Pakistani surveillance plane? In fact, today they have fired a missile at us. Do you agree that the main battle will be won on the diplomatic front? Are we prepared for it?""

A. ""Thank you. I agree with you that a solution does not lie in military activity. Diplomacy is a better option, but the best option is to improve people-to-people relations. There is a lot of goodwill in India for people in Pakistan and I am sure many sections of Pakistani people reciprocate this feeling. What we have to prepare for, is to do everything possible to counter misinformation and propaganda and promote more understanding between the peoples for their mutual benefit and development.""

Q. ""Mr. Chandra, India has been at odds with Pakistan since Independence. . . . How do you see us resolving our differences? Is there a middle road? What In your opinion is the best solution? Why can't we demarcate the border properly once and for all?""

A. ""It is unfortunate that India and Pakistan have been at odds but believe me there is a middle road and the people of South Asia are increasingly realising that their future lies in cooperation and economic development. To reach this best solution, we have to counter terrorist and propaganda activity, ie, discourage the wrong set of people and encourage the more responsible sections for our mutual benefit.""

Q. ""Hello Mr. Chandra. It is true that Kargil has indeed changed US perceptions towards India — albeit to a small extent? That is certainly encouraging. But do use — the Government of India, the diplomatic corps and you people on the spot who are the pointsmen — have the big picture in mind? A comprehensive strategy to put India-US relations on a truly collaborative course? If so, what are its salient features?""

A. US perceptions about India and Pakistan have been changing for some time. Kargil only helped to bring it out into the open. The US and other Western countries as well as China are concerned at the growth of fanaticism and fundamentalism in Pakistan and Afghanistan. Kargil was the latest example of a very dangerous nexus between terrorists and a professional army. This has alarmed most countries who in a friendly way are also deeply concerned about its adverse effects on Pakistani society itself. We have the big picture in mind and our attempt is not to show Pakistan down but to normalise the situation and bring about the necessary atmosphere for meaningful dialogue and cooperation with them. That is the big picture we have for India-Pakistan and other people in South Asia."""
/teamspace/studios/this_studio/train/india_news_p000035.jpg,"Excerpts from Ambassador Naresh Chandra's interview on NewsHour on Senate's rejection to ratify the Nuclear Test Ban Treaty, October 14, 1999

Q: Ambassador Chandra, today the President in particular called on India and Pakistan not to take this vote as a green light to step up your nuclear weapons program. How do you read it?

NARESH CHANDRA: Well, we have already made an announcement at prime minister's level that we have taken a decision not to test anymore. In fact, the announcement was made on the 13th of May '98, by my government. And the Prime Minister of India reiterated our approach to CTBT in the UN General Assembly and also in Parliament. We don't oppose and we have said that we are working to reach arrangements with our friendly powers, including the P-Five - in order not to -

Q: You're talking about the big five nuclear powers?

NARESH CHANDRA: Nuclear powers. So we have said that we will try reach an understanding so that we don't stand in the way of the treaty going into force.

Q: All right. But are you saying, one, that India will continue to adhere to your own sort of voluntary ban on testing?

NARESH CHANDRA: That's true.

Q: And what about signing this treaty, which India has not done?

NARESH CHANDRA: Well, we are in the stage of evolving a consensus inside India. And this process has got delayed because we had a general election, which lasted a long time. The new government has taken oath of office yesterday, and it's a priority for them to determine their approach now and the future on the signing on the CTBT.

Q: Ambassador Chandra, what about the point — or how do you respond to the point that Senator Levin made; that is, setting aside perhaps India for a moment, but that it is difficult for the United States to have the moral authority now to call on other countries either not to test or to sign or ratify the treaty when the U.S. hasn't done the latter?

Well, there are two aspects: One is the treaty ratification. The other is the U.S. policy as enunciated by the President and executed. It is true that non-ratification will have a bearing on the strength that the U.S. administration would have had in persuading other powers to their point of view. At the same time, the fact that the President has indicated that his policy of non-testing and continuing commitment to the treaty would lend them some weight there. As far as India is concerned, for us the debate in the Senate is a very important input for our deliberations. When we consider about signing the CTBT, the debate in the Senate, the observations which have been made will be very carefully taken into account. But the ultimate test, whether we sign or not, there is only one criteria, and that is the national security interests of the Indian people. It is on that test that parliament and government of India will decide whether to sign the test ban treaty or not.

Q: Do you see, Mr. Ambassador, a United States that's disengaging from the world at all?

NARESH CHANDRA: I would put it this way. In every democracy, both points of view are present in the national parliament or in the Congress. And it depends on which point, what point of view prevails because politics is essentially local, and nobody can blame elected representatives from keeping a sharp eye on what the voters' interest is. So it's a case of a balance. I think in the national parliament, people expect that a much broader view is taken. So there is a balance between isolationists' view and the world view."
/teamspace/studios/this_studio/train/india_news_p000107.jpg,"India News Special Edition — October 2000 Published by the Embassy of India, Washington, DC CONTENTS Highlights of Prime Minister Vajpayee’s visit to Washington, DC 1 Prime Minister Vajpayee’s address to the Joint Session of the United States Congress 2 Joint India-U.S. Statement on the Occasion of the Official Visit of Prime Minister Atal Bihari Vajpayee 5 Dedication of the Mahatma Gandhi Memorial 8 Excerpts from U.S. news media on Prime Minister Vajpayee’s visit 10 India’s Experience Has Taught That Peace Lies in Strength 12 For more information on Prime Minister Vajpayee’s visit to the United States, please go to the Embassy’s web site http://www.indianembassy.org. The Prime Minister’s speeches are also available in Real Video format. (Front cover photo by Rajan Devadas — September 15, 2000)"
/teamspace/studios/this_studio/train/india_news_p000118.jpg,"Indian Leader Urges Close U.S. Ties

In a further sign of strengthening U.S.-India relations, Indian Prime Minister Atal Bihari Vajpayee appeared before a joint session of Congress yesterday to urge closer economic and political ties that he said would help erase the ""shadow of hesitation"" that still persists between the two countries.

Vajpayee found his audience in a receptive mood. Despite concerns about proliferation, Democrats and Republicans alike have welcomed the Clinton administration's efforts to forge closer relations with India, the world's most populous democracy and a trading partner of vast and largely untapped potential. Their enthusiasm reflects, in part, the growing political and economic clout of Indian Americans, one of the nation's most prosperous immigrant groups and a driving force in its booming computer and software industries.

WASHINGTON POST - SEPTEMBER 15, 2000

Gandhi Likeness Unveiled by Vajpayee and Clinton

Washington's newest statue, a larger-than-life figure of Mahatma Gandhi, was officially dedicated yesterday by President Clinton and Indian Prime Minister Atal Bihari Vajpayee in a small park across from the Indian Embassy on Massachusetts Avenue NW.

""It's very important for the United States to make a memorial to Gandhi,"" Clinton said after the dedication. ""Gandhi provided the inspiration to Martin Luther King, which spread to the civil rights movement and brought an end to the business of slavery and brought integrity to the democratic ideal.""

The statue, just under nine feet tall, stands on a 16-ton block of rough-hewn granite from India. It shows a lean, bespectacled Gandhi in full stride, pushing forward against a walking stick in a scene recalling his 1930 march to the sea to protest an increased salt tax by the British.

The robed, sandaled figure faces north, toward the British Embassy about a mile away. The inscription below it is spare: ""My Life Is My Message.""

The president said that last week's visit by the prime minister enhanced the relationship between their countries and that he hopes ""this chain in partnership goes beyond my service into a whole new era of U.S.-India relations."" No other country ""has been more influenced by India than the United States,"" said Clinton, who learned about Gandhi at 17 or 18 through King's writings about nonviolent resistance.

Indian Leader Urges Close U.S. Ties

In a further sign of strengthening U.S.-India relations, Indian Prime Minister Atal Bihari Vajpayee appeared before a joint session of Congress yesterday to urge closer economic and political ties that he said would help erase the ""shadow of hesitation"" that still persists between the two countries.

Vajpayee found his audience in a receptive mood. Despite concerns about proliferation, Democrats and Republicans alike have welcomed the Clinton administration's efforts to forge closer relations with India, the world's most populous democracy and a trading partner of vast and largely untapped potential. Their enthusiasm reflects, in part, the growing political and economic clout of Indian Americans, one of the nation's most prosperous immigrant groups and a driving force in its booming computer and software industries.

WASHINGTON POST - SEPTEMBER 17, 2000

Vajpayee visit marks changing relationship between U.S., India

""We are the oldest democracy. They are the world's biggest democracy,"" said White House national security spokesman P.J. Crowley. ""There is an opportunity here to have a qualitatively new relationship with India.""

As if to underscore that point, Vajpayee's visit will also showcase the growing and increasingly prosperous community of Indian-Americans, who include Hotmail founder Sabeer Bhatia and Sun Microsystems co-founder Vinod Kholsa. Vajpayee is scheduled to attend a private reception of Indian-Americans Saturday night, and he'll presumably be talking to the dozens of Internet entrepreneurs in the crowd about investing in his country.

""You now have 2.2 million Indian-Americans in the United States, and you can imagine the number of their relations and friends"" who come here on visits from India, said Promodh Malhotra, who planned to attend Saturday's event and who is head of Washington-based Global Finance Associates Inc., a small international investment bank.

Jay Hancock Baltimore Sun - September 14, 2000"
/teamspace/studios/this_studio/train/india_news_p000068.jpg,"Excerpts from the Joint Press Conference by Prime Minister Vajpayee and President Clinton on March 21, 2000

Prime Minister Vajpayee on India-U.S. Relations:

""President Clinton and I have just signed a vision statement. The statement outlines the contours of and defines the agenda of our partnership in the 21st century. We both agreed that our commitment to the principles and practice of democracy constitutes the bedrock of our relations and for our cooperative efforts internationally for peace, prosperity and democratic freedom.""

Terrorism:

""We share a common concern at the growing threat of terrorist violence and its links with religious extremism and illegal trade in narcotics. Both of us expressed our firm opposition to the use of any form of violence, whether as an instrument of terror against democratic society or as a means of realizing territorial ambition. Nothing justifies the use of such matters against innocent people. We expressed our determination to intensify our cooperation in this area.""

Disarmament:

""President Clinton and I had a frank discussion on the issues of disarmament and nonproliferation of weapons of mass destruction. The dialogue which is in progress between our two countries on these issues has enhanced the mutual understanding of our respective concerns. I've explained to President Clinton the reasons that compel us to maintain a minimum nuclear deterrent. I have reiterated our firm commitment not to conduct further nuclear explosive tests, not to engage in a nuclear arms race, and not to be the first to use nuclear weapons against any country.""

President Bill Clinton on India-U.S. Relations:

""I have come to India because I want us to build a dynamic and lasting partnership, based on mutual respect and mutual benefit. India and America should be better friends and stronger partners. In a world of increasing globalization, our futures plainly are intertwined.""

Terrorism:

""I recognize that India has real security concerns. We certainly share your outrage and heartbreak over last night's brutal attack in Kashmir. We offer our profoundest sympathies to the people, especially to the families of the victims. It reminds us of what tremendous suffering this conflict has caused India. The violence must end. This should be a time for restraint, for respect for the line of control, for renewed lines of communication.""

Disarmament:

""I felt today that there was a possibility that we could reach more common ground on the issues of testing on the production of fissile material, on export controls and on restraint, generally.

With regard to the Comprehensive Test Ban Treaty, you heard the Prime Minister's statement about his position on testing. I would hope that the democratic process will produce a signing and ultimately a ratification of the Comprehensive Test Ban in India, just like I hope the democratic process will ultimately produce a ratification of the Test Ban Treaty in America that I signed. These are contentious issues. But I'm actually quite optimistic about our ability to make progress on them."""
/teamspace/studios/this_studio/train/india_news_p000108.jpg,"Highlights of Prime Minister Vajpayee's visit to Washington, DC September 14, 2000 Meeting with Dennis Hastert (R-Illinois), Speaker of the U.S. House of Representatives at the U.S. Capitol. Prime Minister Vajpayee addressed the Joint Session of Congress of the United States. The Prime Minister was the only foreign leader to do so during 106th session of the U.S. Congress. Separate meetings with U.S. House Minority Leader Richard Gephardt (D-Missouri), Chairman Jesse Helms (R-North Carolina) and Members of the Senate Foreign Relations Committee, Chairman Benjamin Gilman (R-New York) and Members of the House Committee on International Relations at the U.S. Capitol. Luncheon hosted by Chairman Gary Ackerman (D-New York), Co-Chairman Jim Greenwood (R-Pennsylvania) and the Congressional Caucus on India, Cannon House Office Building. Meeting with representatives of think tanks and academic institutions. September 15, 2000 Prime Minister Vajpayee's arrival ceremony on the South Lawn of the White House. Welcoming Prime Minister Vajpayee, President Clinton said that India and the United States have forged a common bond arising from our common commitment to freedom and democracy. While thanking President Clinton for the warm welcome accorded to him, the Prime Minister stressed the importance of the continuing multifaceted dialogue between the two democracies. Meeting with Vice President Gore and a Luncheon hosted by Vice President Gore, in honor of Prime Minister Vajpayee at the Department of State. Senator Sam Brownback (R-Kansas), Chairman of Senate Asia and Pacific Sub-Committee called on the Prime Minister. Prime Minister Vajpayee addressed the U.S.-India business summit hosted by the National Association of Manufacturers and Confederation of Indian Industry. September 16, 2000 Prime Minister Vajpayee dedicated the Mahatma Gandhi Memorial in the distinguished presence of President Clinton on federal land in front of the Embassy of India. At the ceremony, President Clinton said that no other country has been more influenced by India than the United States and added that he learned about Gandhi at 17 or 18 through Martin Luther King's writings about nonviolent resistance. The dedication took place less than two years after the passage of the Act of Congress in October 1998, the shortest period for any such memorial in Washington, DC. Ambassador Naresh Chandra hosted a luncheon reception in honor of Prime Minister Vajpayee at the Omni Shoreham Hotel for more than 800 guests. Prime Minister Vajpayee met with a group of Indian American entrepreneurs including many from the Silicon Valley and assured them that India would assist them in every possible way in their desire to contribute to India's rapid and all-round development. Prime Minister Vajpayee addressed members of the Indian-American community at a function organized in his honor by them at DAR Constitution Hall in Washington, DC September 17, 2000 President and Mrs. Clinton hosted a State banquet at the White House in honor of Prime Minister Atal Bihari Vajpayee. This was the largest such event during the Clinton administration and more than 700 distinguished guests from diverse varied backgrounds were present."
/teamspace/studios/this_studio/train/india_news_p000074.jpg,"Commercial Agreements (Continued from page 8) for three million people in Northern India and will help eliminate more than a million tons of greenhouse gas emissions and annually save over 100 million gallons of oil.

Ogden Energy (New York, NY) signed two business agreements with Indian counterparts for the development of regional power projects.

Balaji Power Project: Ogden signed an agreement formalizing its partnership with Balaji Power Corporation. The two partners will build, own, and operate a 106 MW greenfield power project.

Shree Maheswar Power Project: Ogden signed an agreement with the Madhya Pradesh Electricity Board for the construction of a hydropower dam. When completed the dam will provide 400 MW of hydroelectric power to the Madhya Pradesh region.

U.S. Energy Association (USA) signed an agreement with the Confederation of India Industry (CII) establishing a joint Indo-U.S. private sector trade and investment working group which will work with the both governments to promote commercially viable clean energy and environmental opportunities.

Global Market Resources, Inc. (Cary, NC) which is the authorized Asia distributor and consultant for the Hydroclave Systems signed an agreement with the Indian company Healing Medicaids Private Ltd. for the purchase of the Hydroclave medical waste system. The Hydroclave technology provides an environmentally friendly alternative to traditional incineration technology, alleviating the air pollutants and water run off effects associated with incineration as well as reducing the volume and weight of waste.

LightStream Technologies, Inc. (Reston, VA) signed a business agreement with its Indian partner, Subhash establishing a strategic alliance through which LightStream seeks to introduce its chemical-free, high-powered pulsed ultraviolet light water disinfection technology.

Water Systems International (Washington, DC) signed an agreement with Haryana State Industrial Development Corporation to establish a state-of-the-art manufacturing facility for water purification units. WSI is an environmental engineering firm that has been active in India, focusing on water treatment solutions and drinking water problems. This will be its first project in Haryana.

Tourism

World Corporate Club, Inc. (Annandale, NJ) signed a business agreement with the Indian Company.

MOU between the Export Import Bank of India and EXIM Bank of the United States U.S.

MOU between with the Industrial Development Bank of India (IDBI) and the Small Industries Development Bank of India (SIDBI) geared to meet the needs of small and medium-sized enterprises.

EXIM Bank of the United States also approved a preliminary commitment for $358 million in financing to support the purchase of 10 Boeing aircrafts for Jet Airways of India."
